GO_term,Descrip,DECount,Expect,N,DEGsRatio,GeneRatio,BgRatio,p,adjP,FDR,Expr,shortest_path,longest_path,terminal_node,ontology,Group
GO:0009743,response to carbohydrate,7,2.9528786984742474,162,7/162,7/452,155/23726,0.03301608613210934,1,0.10968201081290349,Up,4,4,FALSE,BP,gad21
GO:0051094,positive regulation of developmental process,6,2.324201298153924,128,6/128,6/452,122/23726,0.03338106380375052,1,0.11060720363988838,Up,2,4,FALSE,BP,gad21
GO:0006633,fatty acid biosynthetic process,7,2.990980359099722,164,7/164,7/452,157/23726,0.03493615296466931,1,0.11426155041136785,Up,5,8,FALSE,BP,gad21
GO:0009749,response to glucose,4,1.181151479389699,66,4/66,4/452,62/23726,0.03504579457859183,1,0.11426155041136785,Up,7,7,FALSE,BP,gad21
GO:0005347,ATP transmembrane transporter activity,2,0.26671162437831913,16,2/16,2/452,14/23726,0.0351986324175754,1,0.11426155041136785,Up,5,7,FALSE,MF,gad21
GO:0015867,ATP transport,2,0.26671162437831913,16,2/16,2/452,14/23726,0.0351986324175754,1,0.11426155041136785,Up,5,9,FALSE,BP,gad21
GO:0032527,protein exit from endoplasmic reticulum,2,0.26671162437831913,16,2/16,2/452,14/23726,0.0351986324175754,1,0.11426155041136785,Up,5,9,FALSE,BP,gad21
GO:0042343,indole glucosinolate metabolic process,2,0.26671162437831913,16,2/16,2/452,14/23726,0.0351986324175754,1,0.11426155041136785,Up,5,8,FALSE,BP,gad21
GO:0045239,tricarboxylic acid cycle enzyme complex,2,0.26671162437831913,16,2/16,2/452,14/23726,0.0351986324175754,1,0.11426155041136785,Up,2,3,FALSE,CC,gad21
GO:0042440,pigment metabolic process,8,3.676810250358257,201,8/201,8/452,193/23726,0.03585523940204165,1,0.11609835745623105,Up,2,2,FALSE,BP,gad21
GO:1901681,sulfur compound binding,3,0.704880721571272,40,3/40,3/452,37/23726,0.0385060737666084,1,0.12405357266370816,Up,2,2,FALSE,MF,gad21
GO:0006596,polyamine biosynthetic process,2,0.2857624546910562,17,2/17,2/452,15/23726,0.03940761930179657,1,0.12569163363341102,Up,7,8,FALSE,BP,gad21
GO:0009269,response to desiccation,2,0.2857624546910562,17,2/17,2/452,15/23726,0.03940761930179657,1,0.12569163363341102,Up,4,6,FALSE,BP,gad21
GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",14,7.639382955407569,415,14/415,14/452,401/23726,0.04050039657655331,1,0.1288557393567455,Up,4,4,FALSE,MF,gad21
GO:0048443,stamen development,5,1.8288797100227598,101,5/101,5/452,96/23726,0.041182890305449756,1,0.13005658444609935,Up,4,11,FALSE,BP,gad21
GO:0048466,androecium development,5,1.8288797100227598,101,5/101,5/452,96/23726,0.041182890305449756,1,0.13005658444609935,Up,4,10,FALSE,BP,gad21
GO:0009975,cyclase activity,3,0.7429823821967462,42,3/42,3/452,39/23726,0.043548579346423005,1,0.13596010808153128,Up,2,2,FALSE,MF,gad21
GO:0015179,L-amino acid transmembrane transporter activity,2,0.3048132850037933,18,2/18,2/452,16/23726,0.043796375707264176,1,0.13596010808153128,Up,6,8,FALSE,MF,gad21
GO:0030015,CCR4-NOT core complex,2,0.3048132850037933,18,2/18,2/452,16/23726,0.043796375707264176,1,0.13596010808153128,Up,2,3,TRUE,CC,gad21
GO:0043928,exonucleolytic catabolism of deadenylated mRNA,2,0.3048132850037933,18,2/18,2/452,16/23726,0.043796375707264176,1,0.13596010808153128,Up,8,11,FALSE,BP,gad21
GO:0080031,methyl salicylate esterase activity,2,0.3048132850037933,18,2/18,2/452,16/23726,0.043796375707264176,1,0.13596010808153128,Up,5,5,TRUE,MF,gad21
GO:0080032,methyl jasmonate esterase activity,2,0.3048132850037933,18,2/18,2/452,16/23726,0.043796375707264176,1,0.13596010808153128,Up,5,5,TRUE,MF,gad21
GO:0005319,lipid transporter activity,4,1.2764056309533844,71,4/71,4/452,67/23726,0.04398674522371225,1,0.13622045312621786,Up,2,2,FALSE,MF,gad21
GO:0046700,heterocycle catabolic process,9,4.286436820365843,234,9/234,9/452,225/23726,0.04440715960692325,1,0.13719023463105032,Up,4,4,FALSE,BP,gad21
GO:0006629,lipid metabolic process,31,21.565539914018377,1163,31/1163,31/452,1132/23726,0.04533521491059452,1,0.1394507565984874,Up,3,3,FALSE,BP,gad21
GO:0048527,lateral root development,6,2.514709601281295,138,6/138,6/452,132/23726,0.0454328037392992,1,0.1394507565984874,Up,5,8,FALSE,BP,gad21
GO:0044270,cellular nitrogen compound catabolic process,9,4.343589311304054,237,9/237,9/452,228/23726,0.046076745171274074,1,0.1409860217082764,Up,4,4,FALSE,BP,gad21
GO:0002237,response to molecule of bacterial origin,3,0.7620332125094833,43,3/43,3/452,40/23726,0.04618721651447981,1,0.14098675399050042,Up,4,6,FALSE,BP,gad21
GO:0044255,cellular lipid metabolic process,23,15.050155947062294,813,23/813,23/452,790/23726,0.047173519866282446,1,0.14331337745599823,Up,3,4,FALSE,BP,gad21
GO:0009746,response to hexose,4,1.3145072915788587,73,4/73,4/452,69/23726,0.04788865825106583,1,0.1447980943336009,Up,6,6,FALSE,BP,gad21
GO:0010224,response to UV-B,4,1.3145072915788587,73,4/73,4/452,69/23726,0.04788865825106583,1,0.1447980943336009,Up,6,6,FALSE,BP,gad21
GO:0000156,phosphorelay response regulator activity,2,0.32386411531653037,19,2/19,2/452,17/23726,0.048356741549505776,1,0.14518373812633306,Up,2,2,TRUE,MF,gad21
GO:0055062,phosphate ion homeostasis,2,0.32386411531653037,19,2/19,2/452,17/23726,0.048356741549505776,1,0.14518373812633306,Up,8,8,FALSE,BP,gad21
GO:0072506,trivalent inorganic anion homeostasis,2,0.32386411531653037,19,2/19,2/452,17/23726,0.048356741549505776,1,0.14518373812633306,Up,7,7,FALSE,BP,gad21
GO:0033293,monocarboxylic acid binding,3,0.7810840428222203,44,3/44,3/452,41/23726,0.04890308475399778,1,0.14613795654290457,Up,5,5,FALSE,MF,gad21
GO:0048653,anther development,4,1.3335581218915957,74,4/74,4/452,70/23726,0.049909174437253054,1,0.1484507769889457,Up,3,12,FALSE,BP,gad21
GO:0043231,intracellular membrane-bounded organelle,254,233.0488072157127,12487,254/12487,254/452,12233/23726,0.05152143201197635,1,0.15253683227619852,Up,3,4,FALSE,CC,gad21
GO:0015171,amino acid transmembrane transporter activity,3,0.8001348731349575,45,3/45,3/452,42/23726,0.05169534673485403,1,0.1526982643738529,Up,5,7,FALSE,MF,gad21
GO:0000096,sulfur amino acid metabolic process,4,1.3526089522043327,75,4/75,4/452,71/23726,0.05197592420623122,1,0.15282116565464307,Up,4,7,FALSE,BP,gad21
GO:0034605,cellular response to heat,4,1.3526089522043327,75,4/75,4/452,71/23726,0.05197592420623122,1,0.15282116565464307,Up,4,5,FALSE,BP,gad21
GO:0015103,inorganic anion transmembrane transporter activity,5,1.9622355222119194,108,5/108,5/452,103/23726,0.052263196527301214,1,0.15331336779453728,Up,4,5,FALSE,MF,gad21
GO:0002221,pattern recognition receptor signaling pathway,2,0.3429149456292675,20,2/20,2/452,18/23726,0.05308079782786633,1,0.15359805525303402,Up,3,5,FALSE,BP,gad21
GO:0003008,system process,2,0.3429149456292675,20,2/20,2/452,18/23726,0.05308079782786633,1,0.15359805525303402,Up,2,2,FALSE,BP,gad21
GO:0003013,circulatory system process,2,0.3429149456292675,20,2/20,2/452,18/23726,0.05308079782786633,1,0.15359805525303402,Up,3,3,FALSE,BP,gad21
GO:0003018,vascular process in circulatory system,2,0.3429149456292675,20,2/20,2/452,18/23726,0.05308079782786633,1,0.15359805525303402,Up,4,4,FALSE,BP,gad21
GO:0010232,vascular transport,2,0.3429149456292675,20,2/20,2/452,18/23726,0.05308079782786633,1,0.15359805525303402,Up,4,5,FALSE,BP,gad21
GO:0010233,phloem transport,2,0.3429149456292675,20,2/20,2/452,18/23726,0.05308079782786633,1,0.15359805525303402,Up,5,6,FALSE,BP,gad21
GO:0048827,phyllome development,17,10.211245047627076,553,17/553,17/452,536/23726,0.05356267883929232,1,0.1543816706487189,Up,4,6,FALSE,BP,gad21
GO:0009646,response to absence of light,3,0.8191857034476945,46,3/46,3/452,43/23726,0.05456311438096722,1,0.15682297369271253,Up,6,6,FALSE,BP,gad21
GO:0034284,response to monosaccharide,4,1.390710612829807,77,4/77,4/452,73/23726,0.05624756527468139,1,0.16130187440878363,Up,5,5,FALSE,BP,gad21
GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3,0.8382365337604316,47,3/47,3/452,44/23726,0.057505452066776104,1,0.163761244681802,Up,4,4,FALSE,MF,gad21
GO:0004551,nucleotide diphosphatase activity,2,0.3619657759420046,21,2/21,2/452,19/23726,0.057960860496324006,1,0.163761244681802,Up,6,6,FALSE,MF,gad21
GO:0005346,purine ribonucleotide transmembrane transporter activity,2,0.3619657759420046,21,2/21,2/452,19/23726,0.057960860496324006,1,0.163761244681802,Up,4,6,FALSE,MF,gad21
GO:0005504,fatty acid binding,2,0.3619657759420046,21,2/21,2/452,19/23726,0.057960860496324006,1,0.163761244681802,Up,3,6,FALSE,MF,gad21
GO:0010030,positive regulation of seed germination,2,0.3619657759420046,21,2/21,2/452,19/23726,0.057960860496324006,1,0.163761244681802,Up,3,8,TRUE,BP,gad21
GO:0015868,purine ribonucleotide transport,2,0.3619657759420046,21,2/21,2/452,19/23726,0.057960860496324006,1,0.163761244681802,Up,6,8,FALSE,BP,gad21
GO:0005774,vacuolar membrane,19,12.230633060777206,661,19/661,19/452,642/23726,0.058001441626940035,1,0.163761244681802,Up,4,6,FALSE,CC,gad21
GO:0015849,organic acid transport,6,2.6861670740959287,147,6/147,6/452,141/23726,0.058330789923913176,1,0.16430826769179793,Up,5,5,FALSE,BP,gad21
GO:0042537,benzene-containing compound metabolic process,4,1.409761443142544,78,4/78,4/452,74/23726,0.058452120250014124,1,0.16430826769179793,Up,4,4,FALSE,BP,gad21
GO:0031225,anchored component of membrane,11,6.096265700075866,331,11/331,11/452,320/23726,0.061721174277557786,1,0.17236109585370393,Up,3,4,FALSE,CC,gad21
GO:0000295,adenine nucleotide transmembrane transporter activity,2,0.38101660625474165,22,2/22,2/452,20/23726,0.06298947447840728,1,0.17295280053234424,Up,6,6,FALSE,MF,gad21
GO:0015216,purine nucleotide transmembrane transporter activity,2,0.38101660625474165,22,2/22,2/452,20/23726,0.06298947447840728,1,0.17295280053234424,Up,5,5,FALSE,MF,gad21
GO:0015770,sucrose transport,2,0.38101660625474165,22,2/22,2/452,20/23726,0.06298947447840728,1,0.17295280053234424,Up,8,8,FALSE,BP,gad21
GO:0015865,purine nucleotide transport,2,0.38101660625474165,22,2/22,2/452,20/23726,0.06298947447840728,1,0.17295280053234424,Up,7,7,FALSE,BP,gad21
GO:0016832,aldehyde-lyase activity,2,0.38101660625474165,22,2/22,2/452,20/23726,0.06298947447840728,1,0.17295280053234424,Up,4,4,FALSE,MF,gad21
GO:0047834,D-threo-aldose 1-dehydrogenase activity,2,0.38101660625474165,22,2/22,2/452,20/23726,0.06298947447840728,1,0.17295280053234424,Up,5,5,TRUE,MF,gad21
GO:0051503,adenine nucleotide transport,2,0.38101660625474165,22,2/22,2/452,20/23726,0.06298947447840728,1,0.17295280053234424,Up,8,8,FALSE,BP,gad21
GO:0009411,response to UV,5,2.076540504088342,114,5/114,5/452,109/23726,0.06301485930263677,1,0.17295280053234424,Up,5,5,FALSE,BP,gad21
GO:0048528,post-embryonic root development,6,2.762370395346877,151,6/151,6/452,145/23726,0.06469829985618909,1,0.17671099904259654,Up,4,7,FALSE,BP,gad21
GO:0033218,amide binding,5,2.095591334401079,115,5/115,5/452,110/23726,0.06491919890428247,1,0.17671099904259654,Up,2,2,FALSE,MF,gad21
GO:0009733,response to auxin,13,7.658433785720307,415,13/415,13/452,402/23726,0.06493680183738888,1,0.17671099904259654,Up,4,5,FALSE,BP,gad21
GO:0004535,poly(A)-specific ribonuclease activity,2,0.40006743656747873,23,2/23,2/452,21/23726,0.06815940782298463,1,0.1835281739065207,Up,7,9,TRUE,MF,gad21
GO:0006573,valine metabolic process,2,0.40006743656747873,23,2/23,2/452,21/23726,0.06815940782298463,1,0.1835281739065207,Up,5,8,FALSE,BP,gad21
GO:0008028,monocarboxylic acid transmembrane transporter activity,2,0.40006743656747873,23,2/23,2/452,21/23726,0.06815940782298463,1,0.1835281739065207,Up,5,7,FALSE,MF,gad21
GO:0010112,regulation of systemic acquired resistance,2,0.40006743656747873,23,2/23,2/452,21/23726,0.06815940782298463,1,0.1835281739065207,Up,5,9,FALSE,BP,gad21
GO:0031012,extracellular matrix,2,0.40006743656747873,23,2/23,2/452,21/23726,0.06815940782298463,1,0.1835281739065207,Up,2,3,FALSE,CC,gad21
GO:0048585,negative regulation of response to stimulus,8,4.038776026300261,220,8/220,8/452,212/23726,0.07097638459033842,1,0.1907117560736194,Up,2,4,FALSE,BP,gad21
GO:0009851,auxin biosynthetic process,3,0.933490685324117,52,3/52,3/452,49/23726,0.07329999374342658,1,0.1921472458714729,Up,4,6,FALSE,BP,gad21
GO:0042973,"glucan endo-1,3-beta-D-glucosidase activity",3,0.933490685324117,52,3/52,3/452,49/23726,0.07329999374342658,1,0.1921472458714729,Up,7,7,TRUE,MF,gad21
GO:1900424,regulation of defense response to bacterium,3,0.933490685324117,52,3/52,3/452,49/23726,0.07329999374342658,1,0.1921472458714729,Up,4,7,FALSE,BP,gad21
GO:0004568,chitinase activity,2,0.4191182668802158,24,2/24,2/452,22/23726,0.07346364599777189,1,0.1921472458714729,Up,5,5,FALSE,MF,gad21
GO:0006026,aminoglycan catabolic process,2,0.4191182668802158,24,2/24,2/452,22/23726,0.07346364599777189,1,0.1921472458714729,Up,5,5,FALSE,BP,gad21
GO:0006030,chitin metabolic process,2,0.4191182668802158,24,2/24,2/452,22/23726,0.07346364599777189,1,0.1921472458714729,Up,4,6,FALSE,BP,gad21
GO:0006032,chitin catabolic process,2,0.4191182668802158,24,2/24,2/452,22/23726,0.07346364599777189,1,0.1921472458714729,Up,5,7,FALSE,BP,gad21
GO:0015766,disaccharide transport,2,0.4191182668802158,24,2/24,2/452,22/23726,0.07346364599777189,1,0.1921472458714729,Up,7,7,FALSE,BP,gad21
GO:0015772,oligosaccharide transport,2,0.4191182668802158,24,2/24,2/452,22/23726,0.07346364599777189,1,0.1921472458714729,Up,6,6,FALSE,BP,gad21
GO:0046348,amino sugar catabolic process,2,0.4191182668802158,24,2/24,2/452,22/23726,0.07346364599777189,1,0.1921472458714729,Up,5,5,FALSE,BP,gad21
GO:1901072,glucosamine-containing compound catabolic process,2,0.4191182668802158,24,2/24,2/452,22/23726,0.07346364599777189,1,0.1921472458714729,Up,6,6,FALSE,BP,gad21
GO:0031326,regulation of cellular biosynthetic process,65,52.33263086908876,2812,65/2812,65/452,2747/23726,0.07497063702030027,1,0.19529011150501843,Up,4,5,FALSE,BP,gad21
GO:0071368,cellular response to cytokinin stimulus,4,1.5431172553317036,85,4/85,4/452,81/23726,0.07514586765067494,1,0.19534870879108382,Up,5,6,FALSE,BP,gad21
GO:0003677,DNA binding,60,48.17954986091208,2589,60/2589,60/452,2529/23726,0.07738421274721374,1,0.20075944848617924,Up,4,4,FALSE,MF,gad21
GO:0010029,regulation of seed germination,4,1.5621680856444407,86,4/86,4/452,82/23726,0.07770757031155442,1,0.20078380288581435,Up,3,7,FALSE,BP,gad21
GO:0046942,carboxylic acid transport,4,1.5621680856444407,86,4/86,4/452,82/23726,0.07770757031155442,1,0.20078380288581435,Up,6,7,FALSE,BP,gad21
GO:0071214,cellular response to abiotic stimulus,8,4.191182668802158,228,8/228,8/452,220/23726,0.07880422483628657,1,0.2018143982000795,Up,3,4,FALSE,BP,gad21
GO:0104004,cellular response to environmental stimulus,8,4.191182668802158,228,8/228,8/452,220/23726,0.07880422483628657,1,0.2018143982000795,Up,3,3,FALSE,BP,gad21
GO:0006595,polyamine metabolic process,2,0.4381690971929529,25,2/25,2/452,23/23726,0.07889538631746658,1,0.2018143982000795,Up,6,7,FALSE,BP,gad21
GO:0015215,nucleotide transmembrane transporter activity,2,0.4381690971929529,25,2/25,2/452,23/23726,0.07889538631746658,1,0.2018143982000795,Up,4,4,FALSE,MF,gad21
GO:0019344,cysteine biosynthetic process,2,0.4381690971929529,25,2/25,2/452,23/23726,0.07889538631746658,1,0.2018143982000795,Up,6,10,FALSE,BP,gad21
GO:1901615,organic hydroxy compound metabolic process,12,6.972603894461772,378,12/378,12/452,366/23726,0.07960589514189968,1,0.2032254289151491,Up,3,3,FALSE,BP,gad21
GO:0000097,sulfur amino acid biosynthetic process,3,0.9715923459495912,54,3/54,3/452,51/23726,0.0801025678764093,1,0.2036802869064165,Up,5,8,FALSE,BP,gad21
GO:0062012,regulation of small molecule metabolic process,5,2.267048807215713,124,5/124,5/452,119/23726,0.08348581586986152,1,0.21107908835318817,Up,3,4,FALSE,BP,gad21
GO:0006355,"regulation of transcription, DNA-templated",57,45.68389108994352,2455,57/2455,57/452,2398/23726,0.083672476774876,1,0.21107908835318817,Up,5,10,FALSE,BP,gad21
GO:1903506,regulation of nucleic acid-templated transcription,57,45.68389108994352,2455,57/2455,57/452,2398/23726,0.083672476774876,1,0.21107908835318817,Up,6,9,FALSE,BP,gad21
GO:2001141,regulation of RNA biosynthetic process,57,45.68389108994352,2455,57/2455,57/452,2398/23726,0.083672476774876,1,0.21107908835318817,Up,5,8,FALSE,BP,gad21
GO:0006636,unsaturated fatty acid biosynthetic process,2,0.45721992750568996,26,2/26,2/452,24/23726,0.08444803250348742,1,0.21178241876854983,Up,6,9,FALSE,BP,gad21
GO:0006862,nucleotide transport,2,0.45721992750568996,26,2/26,2/452,24/23726,0.08444803250348742,1,0.21178241876854983,Up,6,6,FALSE,BP,gad21
GO:0009962,regulation of flavonoid biosynthetic process,2,0.45721992750568996,26,2/26,2/452,24/23726,0.08444803250348742,1,0.21178241876854983,Up,4,5,FALSE,BP,gad21
GO:0005737,cytoplasm,221,202.28171626064233,10839,221/10839,221/452,10618/23726,0.0856062332655595,1,0.21384838348955193,Up,2,2,FALSE,CC,gad21
GO:2000377,regulation of reactive oxygen species metabolic process,3,1.0096940065750653,56,3/56,3/452,53/23726,0.08716799391258062,1,0.21690245956068213,Up,4,5,FALSE,BP,gad21
GO:0048366,leaf development,12,7.239315518840091,392,12/392,12/452,380/23726,0.08762154576172422,1,0.2174666551080256,Up,5,7,FALSE,BP,gad21
GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",5,2.305150467841187,126,5/126,5/452,121/23726,0.08795544606257602,1,0.2174666551080256,Up,3,3,FALSE,MF,gad21
GO:1900140,regulation of seedling development,4,1.638371406895389,90,4/90,4/452,86/23726,0.08838291607883825,1,0.2174666551080256,Up,4,6,FALSE,BP,gad21
GO:0005622,intracellular anatomical structure,292,273.6842282727809,14658,292/14658,292/452,14366/23726,0.08887463701258139,1,0.2174666551080256,Up,1,1,FALSE,CC,gad21
GO:0042802,identical protein binding,12,7.277417179465565,394,12/394,12/452,382/23726,0.08899379462050418,1,0.2174666551080256,Up,3,3,FALSE,MF,gad21
GO:0099402,plant organ development,29,20.860659192447105,1124,29/1124,29/452,1095/23726,0.08903733333160242,1,0.2174666551080256,Up,3,5,FALSE,BP,gad21
GO:0009889,regulation of biosynthetic process,65,52.82795245721993,2838,65/2838,65/452,2773/23726,0.08921428179454585,1,0.2174666551080256,Up,3,4,FALSE,BP,gad21
GO:0000291,"nuclear-transcribed mRNA catabolic process, exonucleolytic",2,0.47627075781842704,27,2/27,2/452,25/23726,0.09011518937236401,1,0.2174666551080256,Up,7,10,FALSE,BP,gad21
GO:0005384,manganese ion transmembrane transporter activity,2,0.47627075781842704,27,2/27,2/452,25/23726,0.09011518937236401,1,0.2174666551080256,Up,7,8,FALSE,MF,gad21
GO:0006536,glutamate metabolic process,2,0.47627075781842704,27,2/27,2/452,25/23726,0.09011518937236401,1,0.2174666551080256,Up,6,9,FALSE,BP,gad21
GO:0016759,cellulose synthase activity,2,0.47627075781842704,27,2/27,2/452,25/23726,0.09011518937236401,1,0.2174666551080256,Up,6,6,FALSE,MF,gad21
GO:0016760,cellulose synthase (UDP-forming) activity,2,0.47627075781842704,27,2/27,2/452,25/23726,0.09011518937236401,1,0.2174666551080256,Up,6,7,TRUE,MF,gad21
GO:0019187,"beta-1,4-mannosyltransferase activity",2,0.47627075781842704,27,2/27,2/452,25/23726,0.09011518937236401,1,0.2174666551080256,Up,6,6,FALSE,MF,gad21
GO:0033559,unsaturated fatty acid metabolic process,2,0.47627075781842704,27,2/27,2/452,25/23726,0.09011518937236401,1,0.2174666551080256,Up,5,8,FALSE,BP,gad21
GO:0051753,mannan synthase activity,2,0.47627075781842704,27,2/27,2/452,25/23726,0.09011518937236401,1,0.2174666551080256,Up,7,7,TRUE,MF,gad21
GO:0071421,manganese ion transmembrane transport,2,0.47627075781842704,27,2/27,2/452,25/23726,0.09011518937236401,1,0.2174666551080256,Up,6,9,FALSE,BP,gad21
GO:0009073,aromatic amino acid family biosynthetic process,3,1.0287448368878025,57,3/57,3/452,54/23726,0.0907961678357123,1,0.2174687240859102,Up,5,8,FALSE,BP,gad21
GO:0042538,hyperosmotic salinity response,3,1.0287448368878025,57,3/57,3/452,54/23726,0.0907961678357123,1,0.2174687240859102,Up,5,5,FALSE,BP,gad21
GO:0002831,regulation of response to biotic stimulus,7,3.486301947230886,190,7/190,7/452,183/23726,0.09408454430526839,1,0.2249236115260528,Up,3,4,FALSE,BP,gad21
GO:0004867,serine-type endopeptidase inhibitor activity,2,0.4953215881311641,28,2/28,2/452,26/23726,0.09589065764988336,1,0.22628072164981702,Up,6,6,TRUE,MF,gad21
GO:0006022,aminoglycan metabolic process,2,0.4953215881311641,28,2/28,2/452,26/23726,0.09589065764988336,1,0.22628072164981702,Up,4,4,FALSE,BP,gad21
GO:0006828,manganese ion transport,2,0.4953215881311641,28,2/28,2/452,26/23726,0.09589065764988336,1,0.22628072164981702,Up,8,8,FALSE,BP,gad21
GO:0009833,plant-type primary cell wall biogenesis,2,0.4953215881311641,28,2/28,2/452,26/23726,0.09589065764988336,1,0.22628072164981702,Up,4,7,TRUE,BP,gad21
GO:0030014,CCR4-NOT complex,2,0.4953215881311641,28,2/28,2/452,26/23726,0.09589065764988336,1,0.22628072164981702,Up,2,2,FALSE,CC,gad21
GO:0055081,anion homeostasis,2,0.4953215881311641,28,2/28,2/452,26/23726,0.09589065764988336,1,0.22628072164981702,Up,6,6,FALSE,BP,gad21
GO:0090056,regulation of chlorophyll metabolic process,2,0.4953215881311641,28,2/28,2/452,26/23726,0.09589065764988336,1,0.22628072164981702,Up,5,7,FALSE,BP,gad21
GO:0007165,signal transduction,46,36.29183174576414,1951,46/1951,46/452,1905/23726,0.09773874800737924,1,0.2302170510155397,Up,2,4,FALSE,BP,gad21
GO:0009404,toxin metabolic process,3,1.0668464975132765,59,3/59,3/452,56/23726,0.09823704202568755,1,0.230541608717164,Up,3,3,FALSE,BP,gad21
GO:0010286,heat acclimation,3,1.0668464975132765,59,3/59,3/452,56/23726,0.09823704202568755,1,0.230541608717164,Up,4,5,FALSE,BP,gad21
GO:0090696,post-embryonic plant organ development,7,3.581556098794571,195,7/195,7/452,188/23726,0.09923355856301752,1,0.23184247471946806,Up,3,6,FALSE,BP,gad21
GO:0002213,defense response to insect,2,0.5143724184439012,29,2/29,2/452,27/23726,0.10176842890816398,1,0.23665785558825772,Up,4,6,FALSE,BP,gad21
GO:0016763,"transferase activity, transferring pentosyl groups",3,1.0858973278260136,60,3/60,3/452,57/23726,0.10204713253156347,1,0.23687528585820267,Up,4,4,FALSE,MF,gad21
GO:0009311,oligosaccharide metabolic process,4,1.7526763887718115,96,4/96,4/452,92/23726,0.1056359065071076,1,0.24431885067376238,Up,4,4,FALSE,BP,gad21
GO:0031406,carboxylic acid binding,4,1.7526763887718115,96,4/96,4/452,92/23726,0.1056359065071076,1,0.24431885067376238,Up,4,4,FALSE,MF,gad21
GO:0043227,membrane-bounded organelle,255,237.5638539998314,12725,255/12725,255/452,12470/23726,0.10610227212073305,1,0.24495452354226996,Up,3,3,FALSE,CC,gad21
GO:0005509,calcium ion binding,9,5.010368372249853,272,9/272,9/452,263/23726,0.10652427174859316,1,0.24548566408369488,Up,5,5,FALSE,MF,gad21
GO:0010817,regulation of hormone levels,9,5.02941920256259,273,9/273,9/452,264/23726,0.10722973199866069,1,0.2466669554429623,Up,3,3,FALSE,BP,gad21
GO:1901401,regulation of tetrapyrrole metabolic process,2,0.5334232487566383,30,2/30,2/452,28/23726,0.10774268062289004,1,0.24729022134197914,Up,4,5,FALSE,BP,gad21
GO:1901361,organic cyclic compound catabolic process,9,5.0484700328753265,274,9/274,9/452,265/23726,0.10795792718595511,1,0.24729022134197914,Up,4,4,FALSE,BP,gad21
GO:0046914,transition metal ion binding,32,23.965944533423247,1290,32/1290,32/452,1258/23726,0.11152664638545086,1,0.25471889415534227,Up,5,5,FALSE,MF,gad21
GO:0042803,protein homodimerization activity,7,3.8292168928601535,208,7/208,7/452,201/23726,0.11592159525157562,1,0.26428470646482216,Up,4,4,TRUE,MF,gad21
GO:0006835,dicarboxylic acid transport,2,0.5715249093821124,32,2/32,2/452,30/23726,0.11995823600516645,1,0.27203295008973033,Up,7,8,FALSE,BP,gad21
GO:1901071,glucosamine-containing compound metabolic process,2,0.5715249093821124,32,2/32,2/452,30/23726,0.11995823600516645,1,0.27203295008973033,Up,5,5,FALSE,BP,gad21
GO:0009636,response to toxic substance,9,5.391384978504594,292,9/292,9/452,283/23726,0.12482457805502871,1,0.28256749616350746,Up,3,3,FALSE,BP,gad21
GO:0061077,chaperone-mediated protein folding,3,1.2002023097024361,66,3/66,3/452,63/23726,0.12607859157137313,1,0.2831499144985571,Up,3,3,FALSE,BP,gad21
GO:0006555,methionine metabolic process,2,0.5905757396948496,33,2/33,2/452,31/23726,0.126188781285518,1,0.2831499144985571,Up,5,9,FALSE,BP,gad21
GO:0009084,glutamine family amino acid biosynthetic process,2,0.5905757396948496,33,2/33,2/452,31/23726,0.126188781285518,1,0.2831499144985571,Up,6,9,FALSE,BP,gad21
GO:0016846,carbon-sulfur lyase activity,2,0.5905757396948496,33,2/33,2/452,31/23726,0.126188781285518,1,0.2831499144985571,Up,3,3,FALSE,MF,gad21
GO:0016998,cell wall macromolecule catabolic process,2,0.5905757396948496,33,2/33,2/452,31/23726,0.126188781285518,1,0.2831499144985571,Up,4,6,FALSE,BP,gad21
GO:0009968,negative regulation of signal transduction,4,1.8860322009609711,103,4/103,4/452,99/23726,0.12752235681978888,1,0.28514177337851393,Up,3,6,FALSE,BP,gad21
GO:0055076,transition metal ion homeostasis,4,1.8860322009609711,103,4/103,4/452,99/23726,0.12752235681978888,1,0.28514177337851393,Up,8,8,FALSE,BP,gad21
GO:0009066,aspartate family amino acid metabolic process,3,1.2192531400151732,67,3/67,3/452,64/23726,0.13026629325111297,1,0.2902623502929852,Up,5,8,FALSE,BP,gad21
GO:0031348,negative regulation of defense response,3,1.2192531400151732,67,3/67,3/452,64/23726,0.13026629325111297,1,0.2902623502929852,Up,3,6,FALSE,BP,gad21
GO:0015605,organophosphate ester transmembrane transporter activity,2,0.6096265700075866,34,2/34,2/452,32/23726,0.13249428116099904,1,0.2931837121192349,Up,3,3,FALSE,MF,gad21
GO:0031305,integral component of mitochondrial inner membrane,2,0.6096265700075866,34,2/34,2/452,32/23726,0.13249428116099904,1,0.2931837121192349,Up,6,10,FALSE,CC,gad21
GO:0046189,phenol-containing compound biosynthetic process,2,0.6096265700075866,34,2/34,2/452,32/23726,0.13249428116099904,1,0.2931837121192349,Up,5,5,FALSE,BP,gad21
